Orientation,Length,Nonsyn,HSmut,Convergent,Parallel,Coincidental
HO,52,4,2,0,0,2
HO,52,0,0,0,0,0
HO,53,4,0,0,0,0
HO,53,3,0,0,0,0
HO,54,4,0,0,0,0
HO,54,4,0,0,0,0
HO,55,2,0,0,0,0
HO,55,1,0,0,0,0
HO,57,2,0,0,0,0
HO,57,3,0,0,0,0
HO,57,1,0,0,0,0
HO,58,2,2,0,0,2
HO,58,2,0,0,0,0
HO,59,4,0,0,0,0
HO,59,11,6,0,5,1
HO,61,5,0,0,0,0
HO,61,9,6,0,3,3
HO,61,5,0,0,0,0
HO,61,1,0,0,0,0
HO,62,3,0,0,0,0
HO,62,3,0,0,0,0
HO,62,6,0,0,0,0
HO,62,3,0,0,0,0
HO,62,2,0,0,0,0
HO,63,11,6,0,0,6
HO,63,1,0,0,0,0
HO,63,6,4,0,4,0
HO,63,1,0,0,0,0
HO,63,0,0,0,0,0
HO,64,9,0,0,0,0
HO,64,5,2,0,0,2
HO,64,0,0,0,0,0
HO,65,6,2,0,2,0
HO,65,3,0,0,0,0
HO,65,2,0,0,0,0
HO,66,6,0,0,0,0
HO,66,1,0,0,0,0
HO,66,5,2,0,2,0
HO,66,2,0,0,0,0
HO,66,1,0,0,0,0
HO,66,5,0,0,0,0
HO,66,3,0,0,0,0
HO,67,4,0,0,0,0
HO,67,1,0,0,0,0
HO,67,1,0,0,0,0
HO,68,6,0,0,0,0
HO,68,5,2,0,2,0
HO,69,14,7,0,7,0
HO,69,4,0,0,0,0
HO,69,3,0,0,0,0
HO,69,0,0,0,0,0
HO,70,0,0,0,0,0
HO,71,2,0,0,0,0
HO,71,2,0,0,0,0
HO,72,6,2,0,0,2
HO,72,3,0,0,0,0
HO,72,2,0,0,0,0
HO,72,0,0,0,0,0
HO,73,5,0,0,0,0
HO,73,7,2,0,2,0
HO,73,1,0,0,0,0
HO,73,0,0,0,0,0
HO,74,9,2,0,0,2
HO,74,5,0,0,0,0
HO,75,5,0,0,0,0
HO,75,7,2,0,0,2
HO,75,3,0,0,0,0
HO,75,0,0,0,0,0
HO,76,6,0,0,0,0
HO,76,5,0,0,0,0
HO,76,15,4,0,0,4
HO,76,3,0,0,0,0
HO,77,6,2,0,2,0
HO,77,2,0,0,0,0
HO,77,0,0,0,0,0
HO,78,11,2,0,2,0
HO,78,5,2,0,2,0
HO,78,4,2,0,2,0
HO,78,1,0,0,0,0
HO,78,0,0,0,0,0
HO,78,0,0,0,0,0
HO,79,2,0,0,0,0
HO,80,5,0,0,0,0
HO,80,6,2,0,2,0
HO,80,1,0,0,0,0
HO,81,4,0,0,0,0
HO,81,5,0,0,0,0
HO,81,4,0,0,0,0
HO,81,3,0,0,0,0
HO,82,4,0,0,0,0
HO,82,3,0,0,0,0
HO,82,1,0,0,0,0
HO,83,12,4,0,2,2
HO,84,4,2,0,0,2
HO,85,4,0,0,0,0
HO,85,0,0,0,0,0
HO,86,2,0,0,0,0
HO,86,8,0,0,0,0
HO,87,13,4,0,2,2
HO,87,18,10,0,4,6
HO,87,9,3,0,3,0
HO,87,0,0,0,0,0
HO,88,4,0,0,0,0
HO,89,8,0,0,0,0
HO,89,1,0,0,0,0
HO,90,14,6,0,6,0
HO,90,5,2,0,0,2
HO,90,0,0,0,0,0
HO,91,5,2,0,2,0
HO,91,3,0,0,0,0
HO,91,3,0,0,0,0
HO,92,10,0,0,0,0
HO,92,2,0,0,0,0
HO,94,3,0,0,0,0
HO,95,6,2,0,0,2
HO,95,19,4,0,4,0
HO,95,9,5,0,5,0
HO,95,7,0,0,0,0
HO,95,5,0,0,0,0
HO,95,2,0,0,0,0
HO,96,10,2,0,2,0
HO,96,6,2,0,2,0
HO,96,1,0,0,0,0
HO,96,0,0,0,0,0
HO,97,14,4,0,4,0
HO,97,4,0,0,0,0
HO,98,16,6,0,0,6
HO,98,4,0,0,0,0
HO,99,8,2,0,0,2
HO,99,9,4,0,4,0
HO,100,8,4,0,2,2
HO,100,9,4,0,2,2
HO,101,17,6,0,4,2
HO,101,11,0,0,0,0
HO,102,5,3,0,0,3
HO,102,10,4,0,2,2
HO,104,8,4,0,4,0
HO,104,8,0,0,0,0
HO,105,4,0,0,0,0
HO,105,5,0,0,0,0
HO,106,5,0,0,0,0
HO,106,5,0,0,0,0
HO,106,7,2,0,2,0
HO,106,2,0,0,0,0
HO,106,4,0,0,0,0
HO,108,12,7,0,7,0
HO,108,8,2,0,0,2
HO,108,6,2,0,2,0
HO,108,2,0,0,0,0
HO,109,8,2,0,0,2
HO,109,25,16,0,9,7
HO,109,3,0,0,0,0
HO,110,10,5,0,4,1
HO,110,3,0,0,0,0
HO,110,2,2,0,0,2
HO,111,11,0,0,0,0
HO,111,10,4,0,4,0
HO,111,6,0,0,0,0
HO,111,2,0,0,0,0
HO,111,2,0,0,0,0
HO,112,20,5,0,3,2
HO,112,17,3,2,1,0
HO,113,7,0,0,0,0
HO,113,2,0,0,0,0
HO,113,1,0,0,0,0
HO,114,21,11,0,9,2
HO,115,2,0,0,0,0
HO,116,5,2,0,2,0
HO,116,1,0,0,0,0
HO,117,5,0,0,0,0
HO,117,3,0,0,0,0
HO,117,11,2,0,2,0
HO,117,3,0,0,0,0
HO,118,17,8,0,6,2
HO,118,10,0,0,0,0
HO,118,16,11,0,10,1
HO,118,14,2,0,0,2
HO,118,8,6,0,4,2
HO,118,13,6,0,2,4
HO,118,7,0,0,0,0
HO,120,25,6,0,6,0
HO,120,5,0,0,0,0
HO,120,6,3,0,2,1
HO,120,3,0,0,0,0
HO,120,4,0,0,0,0
HO,121,14,4,0,4,0
HO,121,7,2,0,2,0
HO,122,3,0,0,0,0
HO,122,2,0,0,0,0
HO,122,0,0,0,0,0
HO,124,8,0,0,0,0
HO,124,6,5,0,5,0
HO,125,6,2,0,2,0
HO,126,5,0,0,0,0
HO,126,2,0,0,0,0
HO,127,10,3,0,3,0
HO,127,4,0,0,0,0
HO,128,2,0,0,0,0
HO,128,19,10,0,7,3
HO,128,7,2,0,0,2
HO,128,14,6,0,4,2
HO,128,4,0,0,0,0
HO,129,19,2,0,2,0
HO,129,9,2,0,2,0
HO,130,9,4,0,0,4
HO,130,6,3,0,3,0
HO,130,5,0,0,0,0
HO,131,10,0,0,0,0
HO,131,17,9,0,9,0
HO,131,10,2,0,2,0
HO,131,2,0,0,0,0
HO,131,3,0,0,0,0
HO,132,14,2,0,2,0
HO,132,9,6,0,3,3
HO,132,12,7,0,6,1
HO,132,5,2,0,2,0
HO,133,19,7,0,7,0
HO,133,7,2,0,2,0
HO,134,7,0,0,0,0
HO,135,6,0,0,0,0
HO,136,15,4,0,2,2
HO,136,7,0,0,0,0
HO,137,14,0,0,0,0
HO,137,13,6,0,5,1
HO,137,4,0,0,0,0
HO,138,2,0,0,0,0
HO,139,7,2,0,2,0
HO,139,13,4,0,2,2
HO,139,13,0,0,0,0
HO,140,14,0,0,0,0
HO,141,3,0,0,0,0
HO,142,6,2,0,0,2
HO,143,5,0,0,0,0
HO,143,6,0,0,0,0
HO,143,4,0,0,0,0
HO,144,6,0,0,0,0
HO,145,8,0,0,0,0
HO,145,2,0,0,0,0
HO,146,13,5,0,5,0
HO,146,3,2,0,2,0
HO,147,13,4,0,4,0
HO,147,5,2,0,2,0
HO,147,6,2,0,2,0
HO,148,1,0,0,0,0
HO,148,3,0,0,0,0
HO,148,3,0,0,0,0
HO,149,12,2,0,0,2
HO,149,7,2,0,0,2
HO,150,11,0,0,0,0
HO,150,8,2,0,2,0
HO,151,17,4,0,4,0
HO,151,28,18,0,16,2
HO,151,16,4,0,2,2
HO,151,10,3,0,3,0
HO,151,10,4,2,0,2
HO,152,21,11,0,11,0
HO,152,13,2,0,0,2
HO,152,8,0,0,0,0
HO,153,14,0,0,0,0
HO,153,9,0,0,0,0
HO,154,19,9,0,7,2
HO,154,12,4,0,4,0
HO,154,5,0,0,0,0
HO,155,20,10,0,7,3
HO,155,6,2,0,2,0
HO,155,7,2,0,2,0
HO,156,20,2,0,0,2
HO,156,2,0,0,0,0
HO,157,9,4,0,0,4
HO,157,14,6,0,4,2
HO,157,11,2,0,2,0
HO,157,11,4,0,4,0
HO,157,11,2,0,2,0
HO,158,13,8,0,5,3
HO,158,2,0,0,0,0
HO,158,1,0,0,0,0
HO,159,29,7,0,5,2
HO,159,5,0,0,0,0
HO,159,24,10,0,9,1
HO,160,31,19,0,15,4
HO,160,7,0,0,0,0
HO,160,12,6,0,4,2
HO,160,8,0,0,0,0
HO,160,2,0,0,0,0
HO,160,8,4,0,4,0
HO,160,4,0,0,0,0
HO,160,6,0,0,0,0
HO,161,13,7,0,6,1
HO,161,10,4,0,2,2
HO,161,5,2,0,2,0
HO,161,4,0,0,0,0
HO,162,11,0,0,0,0
HO,162,12,0,0,0,0
HO,162,4,0,0,0,0
HO,163,9,7,0,7,0
HO,163,6,2,0,2,0
HO,163,3,2,0,2,0
HO,163,0,0,0,0,0
HO,164,16,4,0,2,2
HO,164,6,0,0,0,0
HO,165,49,31,2,22,7
HO,165,10,2,0,2,0
HO,165,11,3,0,3,0
HO,165,2,0,0,0,0
HO,166,12,0,0,0,0
HO,166,10,2,0,2,0
HO,166,16,4,0,4,0
HO,166,8,2,0,0,2
HO,167,17,4,0,2,2
HO,167,10,4,0,4,0
HO,167,3,0,0,0,0
HO,168,40,25,0,24,1
HO,168,7,0,0,0,0
HO,169,14,4,0,0,4
HO,169,4,0,0,0,0
HO,169,4,0,0,0,0
HO,171,6,0,0,0,0
HO,171,14,5,0,2,3
HO,171,5,2,0,0,2
HO,172,27,11,0,9,2
HO,172,26,18,0,18,0
HO,172,7,0,0,0,0
HO,172,6,0,0,0,0
HO,173,17,4,0,4,0
HO,174,18,10,0,9,1
HO,177,28,15,0,13,2
HO,177,12,7,0,7,0
HO,178,12,2,0,0,2
HO,178,11,4,0,3,1
HO,178,25,13,0,12,1
HO,178,4,0,0,0,0
HO,179,12,5,0,4,1
HO,180,9,4,0,4,0
HO,180,4,0,0,0,0
HO,180,9,2,0,2,0
HO,181,26,12,0,11,1
HO,181,22,7,0,6,1
HO,181,6,0,0,0,0
HO,181,24,14,0,14,0
HO,181,13,2,0,0,2
HO,181,20,9,0,5,4
HO,181,2,0,0,0,0
HO,181,2,0,0,0,0
HO,182,8,0,0,0,0
HO,184,11,0,0,0,0
HO,184,11,2,0,2,0
HO,185,43,28,0,20,8
HO,185,17,8,0,5,3
HO,185,18,2,0,2,0
HO,185,10,0,0,0,0
HO,185,7,0,0,0,0
HO,185,1,0,0,0,0
HO,186,8,2,0,2,0
HO,187,11,2,0,0,2
HO,188,26,10,0,7,3
HO,188,13,8,0,7,1
HO,189,16,0,0,0,0
HO,190,41,31,0,28,3
HO,190,7,4,0,2,2
HO,190,10,2,0,2,0
HO,191,10,2,0,0,2
HO,192,4,0,0,0,0
HO,193,9,0,0,0,0
HO,193,6,0,0,0,0
HO,193,4,0,0,0,0
HO,193,6,3,0,3,0
HO,194,17,6,0,6,0
HO,194,5,0,0,0,0
HO,195,25,8,0,8,0
HO,195,7,0,0,0,0
HO,197,22,7,0,6,1
HO,197,12,6,0,4,2
HO,197,1,0,0,0,0
HO,198,9,2,0,2,0
HO,199,11,2,0,0,2
HO,199,5,2,0,0,2
HO,199,7,0,0,0,0
HO,199,5,0,0,0,0
HO,200,20,8,0,6,2
HO,200,10,4,0,0,4
HO,200,2,0,0,0,0
HO,201,27,10,0,9,1
HO,202,16,2,0,2,0
HO,202,18,7,0,4,3
HO,203,23,2,0,2,0
HO,203,6,2,0,0,2
HO,203,5,2,0,2,0
HO,204,13,5,0,5,0
HO,204,9,4,0,3,1
HO,205,13,4,0,2,2
HO,205,14,6,0,6,0
HO,205,3,0,0,0,0
HO,205,0,0,0,0,0
HO,206,23,13,2,9,2
HO,206,10,2,0,0,2
HO,207,13,0,0,0,0
HO,207,28,17,0,15,2
HO,207,3,0,0,0,0
HO,208,22,11,0,11,0
HO,209,12,0,0,0,0
HO,209,4,2,0,2,0
HO,209,1,0,0,0,0
HO,210,12,4,0,4,0
HO,210,14,6,0,6,0
HO,210,9,0,0,0,0
HO,211,21,6,0,6,0
HO,212,15,6,0,2,4
HO,212,11,4,0,4,0
HO,213,3,0,0,0,0
HO,214,18,6,0,2,4
HO,215,21,8,0,8,0
HO,215,9,2,0,2,0
HO,215,9,0,0,0,0
HO,216,14,11,0,9,2
HO,216,4,0,0,0,0
HO,216,16,8,0,7,1
HO,217,8,3,0,3,0
HO,217,7,0,0,0,0
HO,217,3,0,0,0,0
HO,218,25,17,0,16,1
HO,218,4,0,0,0,0
HO,218,4,0,0,0,0
HO,219,54,40,2,31,7
HO,220,23,6,0,5,1
HO,221,20,7,0,7,0
HO,221,8,6,0,6,0
HO,222,4,0,0,0,0
HO,225,19,2,0,0,2
HO,225,5,0,0,0,0
HO,225,8,3,0,3,0
HO,225,5,0,0,0,0
HO,225,3,2,0,2,0
HO,226,35,16,0,12,4
HO,226,18,12,0,11,1
HO,226,10,0,0,0,0
HO,227,14,4,0,4,0
HO,229,15,7,0,5,2
HO,229,16,12,0,9,3
HO,229,5,2,0,0,2
HO,230,13,7,2,5,0
HO,230,7,4,0,4,0
HO,232,23,10,0,10,0
HO,232,4,2,0,2,0
HO,233,24,9,0,7,2
HO,233,9,2,0,0,2
HO,233,24,4,0,4,0
HO,233,2,0,0,0,0
HO,234,7,2,0,2,0
HO,235,21,6,0,6,0
HO,235,11,4,0,4,0
HO,235,8,0,0,0,0
HO,236,18,5,0,5,0
HO,236,21,8,0,6,2
HO,236,27,18,0,15,3
HO,236,1,0,0,0,0
HO,239,17,10,0,10,0
HO,239,9,0,0,0,0
HO,239,9,4,0,4,0
HO,240,14,2,0,2,0
HO,240,13,4,0,4,0
HO,242,16,8,0,8,0
HO,242,32,18,2,14,2
HO,242,22,11,0,11,0
HO,242,21,8,0,2,6
HO,243,13,2,0,2,0
HO,243,8,3,0,3,0
HO,243,6,2,0,0,2
HO,244,9,4,0,4,0
HO,244,13,5,0,5,0
HO,245,8,0,0,0,0
HO,245,6,2,0,2,0
HO,247,19,9,0,5,4
HO,247,13,6,0,4,2
HO,248,18,4,0,4,0
HO,248,5,0,0,0,0
HO,249,42,25,0,17,8
HO,249,4,2,0,2,0
HO,249,7,0,0,0,0
HO,250,36,9,0,9,0
HO,250,22,6,0,4,2
HO,250,9,2,0,2,0
HO,250,5,0,0,0,0
HO,251,8,0,0,0,0
HO,252,21,7,0,7,0
HO,253,38,21,0,13,8
HO,253,6,0,0,0,0
HO,254,19,9,0,9,0
HO,254,28,15,0,14,1
HO,254,8,2,0,0,2
HO,254,7,4,0,4,0
HO,254,5,2,0,2,0
HO,255,22,11,0,11,0
HO,255,4,0,0,0,0
HO,255,9,0,0,0,0
HO,256,24,2,0,0,2
HO,256,20,6,0,4,2
HO,256,26,8,0,4,4
HO,256,14,9,0,7,2
HO,257,8,2,0,2,0
HO,258,16,8,0,8,0
HO,258,14,2,0,0,2
HO,259,27,13,0,9,4
HO,259,16,2,0,2,0
HO,260,24,15,0,13,2
HO,260,16,4,0,2,2
HO,260,9,0,0,0,0
HO,260,7,0,0,0,0
HO,261,15,0,0,0,0
HO,261,7,0,0,0,0
HO,263,9,6,0,6,0
HO,264,24,12,0,11,1
HO,264,8,4,0,2,2
HO,265,34,10,0,8,2
HO,265,4,0,0,0,0
HO,266,8,2,0,0,2
HO,267,30,13,0,10,3
HO,267,11,5,0,4,1
HO,267,3,0,0,0,0
HO,268,10,4,0,4,0
HO,268,11,2,0,2,0
HO,269,11,2,0,0,2
HO,270,23,6,0,4,2
HO,270,14,3,0,3,0
HO,270,2,0,0,0,0
HO,270,11,6,0,4,2
HO,270,3,0,0,0,0
HO,271,58,39,0,26,13
HO,271,16,6,0,6,0
HO,271,9,3,0,2,1
HO,273,12,4,0,4,0
HO,273,16,4,0,4,0
HO,273,13,7,0,3,4
HO,273,16,7,2,3,2
HO,273,20,10,0,8,2
HO,273,12,4,0,4,0
HO,274,25,10,0,8,2
HO,275,14,8,0,3,5
HO,275,18,12,0,12,0
HO,275,13,4,0,2,2
HO,275,1,0,0,0,0
HO,276,13,5,0,5,0
HO,278,33,15,0,15,0
HO,278,13,4,0,4,0
HO,278,12,2,0,0,2
HO,279,33,16,0,15,1
HO,280,17,8,0,8,0
HO,280,19,9,0,9,0
HO,280,14,0,0,0,0
HO,280,6,0,0,0,0
HO,281,5,0,0,0,0
HO,282,42,28,2,22,4
HO,282,25,14,0,12,2
HO,282,10,6,0,4,2
HO,282,21,15,0,15,0
HO,283,10,3,0,3,0
HO,283,21,4,0,4,0
HO,284,54,28,0,18,10
HO,285,19,10,0,9,1
HO,285,21,6,0,6,0
HO,285,17,4,0,4,0
HO,285,24,7,0,6,1
HO,286,24,10,0,6,4
HO,286,26,14,0,12,2
HO,286,17,8,0,6,2
HO,286,7,0,0,0,0
HO,287,17,9,0,8,1
HO,287,20,11,0,10,1
HO,288,13,7,0,6,1
HO,290,38,10,0,6,4
HO,290,7,2,0,2,0
HO,290,5,2,0,2,0
HO,290,2,0,0,0,0
HO,291,18,6,0,6,0
HO,291,23,10,0,10,0
HO,291,17,0,0,0,0
HO,291,4,0,0,0,0
HO,292,24,8,0,8,0
HO,292,14,2,0,2,0
HO,292,30,17,0,14,3
HO,292,15,8,0,8,0
HO,292,10,4,0,4,0
HO,293,20,6,0,4,2
HO,293,23,5,0,5,0
HO,293,19,6,0,6,0
HO,294,10,2,0,2,0
HO,295,13,0,0,0,0
HO,296,8,2,0,2,0
HO,297,18,2,0,0,2
HO,297,13,9,0,7,2
HO,297,16,10,0,10,0
HO,299,19,8,5,3,0
HO,299,16,4,0,0,4
HO,299,5,2,0,2,0
HO,300,28,17,0,16,1
HO,301,23,9,0,7,2
HO,302,22,11,0,9,2
HO,302,2,0,0,0,0
HO,303,27,2,0,2,0
HO,303,33,17,0,14,3
HO,303,9,0,0,0,0
HO,304,27,6,0,6,0
HO,304,14,2,0,2,0
HO,305,17,2,0,0,2
HO,305,13,2,0,2,0
HO,305,23,8,0,8,0
HO,305,15,8,0,6,2
HO,306,39,10,0,9,1
HO,306,22,4,0,4,0
HO,306,28,19,0,13,6
HO,306,21,4,0,4,0
HO,306,17,11,0,11,0
HO,306,2,0,0,0,0
HO,306,6,0,0,0,0
HO,307,25,5,0,5,0
HO,307,10,2,0,2,0
HO,308,14,2,0,2,0
HO,309,16,6,0,2,4
HO,309,11,4,0,4,0
HO,310,11,0,0,0,0
HO,311,11,2,0,2,0
HO,311,6,2,0,0,2
HO,312,34,14,0,10,4
HO,313,9,4,0,4,0
HO,314,3,0,0,0,0
HO,315,25,13,0,11,2
HO,315,20,9,0,9,0
HO,315,24,8,0,8,0
HO,315,21,11,0,11,0
HO,316,36,25,0,22,3
HO,317,43,15,0,13,2
HO,317,18,11,0,9,2
HO,318,58,31,0,27,4
HO,318,20,13,0,9,4
HO,319,26,18,0,16,2
HO,319,12,2,0,2,0
HO,319,11,2,0,2,0
HO,319,8,4,0,4,0
HO,320,24,15,0,13,2
HO,320,2,0,0,0,0
HO,321,22,8,0,8,0
HO,321,13,3,0,0,3
HO,321,22,6,0,6,0
HO,322,10,4,0,4,0
HO,322,17,8,0,8,0
HO,322,7,0,0,0,0
HO,324,16,6,0,6,0
HO,325,36,14,0,14,0
HO,325,29,10,0,10,0
HO,325,21,9,0,9,0
HO,325,17,2,0,2,0
HO,325,15,6,0,6,0
HO,326,31,8,0,4,4
HO,326,17,4,0,4,0
HO,326,25,14,0,7,7
HO,326,4,2,0,2,0
HO,327,8,0,0,0,0
HO,327,6,3,0,3,0
HO,328,21,10,0,10,0
HO,328,10,2,0,0,2
HO,329,44,24,0,23,1
HO,329,18,4,0,4,0
HO,330,6,4,0,4,0
HO,331,17,4,0,2,2
HO,331,30,19,0,16,3
HO,332,6,5,0,5,0
HO,333,8,2,0,2,0
HO,333,7,0,0,0,0
HO,333,4,2,0,2,0
HO,334,16,9,0,9,0
HO,334,5,2,0,2,0
HO,335,6,0,0,0,0
HO,336,9,2,0,2,0
HO,338,5,0,0,0,0
HO,338,2,0,0,0,0
HO,339,19,2,0,0,2
HO,339,18,4,0,2,2
HO,340,12,6,0,6,0
HO,341,21,6,0,4,2
HO,344,27,14,0,14,0
HO,345,11,0,0,0,0
HO,346,10,9,0,9,0
HO,346,3,0,0,0,0
HO,347,24,12,0,12,0
HO,348,14,2,0,0,2
HO,349,21,7,0,7,0
HO,349,18,5,0,5,0
HO,350,17,5,0,3,2
HO,350,33,11,0,7,4
HO,352,5,2,0,2,0
HO,353,10,4,0,4,0
HO,354,13,8,0,6,2
HO,354,11,0,0,0,0
HO,355,13,0,0,0,0
HO,356,34,22,0,19,3
HO,356,9,0,0,0,0
HO,357,35,10,0,8,2
HO,357,28,13,0,11,2
HO,358,31,13,0,13,0
HO,358,17,8,0,8,0
HO,358,5,2,0,2,0
HO,359,16,4,0,4,0
HO,359,24,12,0,12,0
HO,359,7,3,0,3,0
HO,362,2,0,0,0,0
HO,363,9,4,0,4,0
HO,363,12,4,0,2,2
HO,364,58,34,0,30,4
HO,365,24,10,0,6,4
HO,365,23,14,0,13,1
HO,367,18,0,0,0,0
HO,368,39,22,0,21,1
HO,368,21,4,0,4,0
HO,370,10,4,0,4,0
HO,371,27,8,0,8,0
HO,371,14,4,0,4,0
HO,371,16,2,0,2,0
HO,371,5,2,0,2,0
HO,373,48,15,0,14,1
HO,373,48,13,0,9,4
HO,373,7,0,0,0,0
HO,374,36,17,0,15,2
HO,375,8,2,0,2,0
HO,377,29,9,0,7,2
HO,377,8,2,0,2,0
HO,378,17,6,0,6,0
HO,378,11,4,0,4,0
HO,378,34,15,0,15,0
HO,380,19,11,0,11,0
HO,381,4,0,0,0,0
HO,381,26,5,0,5,0
HO,381,22,7,0,7,0
HO,382,4,0,0,0,0
HO,383,21,6,0,6,0
HO,384,16,6,0,4,2
HO,384,30,17,0,16,1
HO,384,14,5,0,3,2
HO,385,11,3,0,3,0
HO,386,36,20,0,20,0
HO,387,44,22,0,22,0
HO,387,13,2,0,2,0
HO,388,11,2,0,2,0
HO,389,28,15,0,13,2
HO,389,13,4,0,4,0
HO,390,44,18,0,11,7
HO,391,24,13,0,10,3
HO,391,11,4,0,2,2
HO,392,29,8,0,7,1
HO,392,2,0,0,0,0
HO,393,8,2,0,2,0
HO,394,28,8,0,8,0
HO,395,26,2,0,0,2
HO,395,30,14,0,6,8
HO,395,16,10,0,6,4
HO,396,26,12,3,7,2
HO,396,31,19,0,16,3
HO,396,19,2,0,0,2
HO,396,10,2,0,2,0
HO,396,26,8,0,8,0
HO,396,4,0,0,0,0
HO,397,19,9,0,5,4
HO,397,15,5,0,5,0
HO,398,37,14,0,9,5
HO,399,16,4,0,4,0
HO,400,36,13,0,12,1
HO,400,45,17,0,13,4
HO,401,41,15,0,15,0
HO,401,18,9,0,9,0
HO,402,17,2,0,0,2
HO,403,37,12,0,12,0
HO,403,3,0,0,0,0
HO,404,8,3,0,2,1
HO,405,11,0,0,0,0
HO,405,23,8,0,7,1
HO,405,20,8,0,6,2
HO,406,40,19,0,19,0
HO,406,6,0,0,0,0
HO,407,27,19,0,17,2
HO,407,8,0,0,0,0
HO,408,10,2,0,2,0
HO,409,3,0,0,0,0
HO,409,11,4,0,2,2
HO,410,27,11,0,9,2
HO,410,18,7,0,7,0
HO,410,6,0,0,0,0
HO,413,40,12,0,9,3
HO,414,36,14,0,11,3
HO,414,6,2,0,2,0
HO,415,36,8,0,8,0
HO,420,18,8,0,4,4
HO,421,37,17,0,12,5
HO,421,11,2,0,2,0
HO,422,28,14,0,14,0
HO,422,28,10,0,8,2
HO,422,11,3,0,3,0
HO,425,9,5,0,5,0
HO,426,37,12,0,11,1
HO,426,44,22,0,22,0
HO,426,7,0,0,0,0
HO,427,18,7,0,6,1
HO,428,23,12,0,12,0
HO,428,36,22,0,22,0
HO,428,11,0,0,0,0
HO,429,15,5,0,5,0
HO,429,7,2,0,2,0
HO,430,31,15,0,13,2
HO,430,8,2,0,2,0
HO,432,17,7,0,4,3
HO,432,14,6,0,5,1
HO,432,14,6,0,4,2
HO,435,5,0,0,0,0
HO,436,45,26,0,26,0
HO,438,13,7,0,7,0
HO,441,50,16,0,12,4
HO,441,40,19,0,17,2
HO,442,30,14,0,14,0
HO,442,25,13,0,13,0
HO,442,5,0,0,0,0
HO,442,17,11,0,11,0
HO,443,9,3,0,3,0
HO,444,24,11,0,8,3
HO,444,18,12,0,10,2
HO,444,38,19,2,15,2
HO,444,13,2,0,2,0
HO,444,4,0,0,0,0
HO,445,20,6,0,6,0
HO,445,28,13,0,8,5
HO,445,4,3,0,3,0
HO,446,19,4,0,0,4
HO,448,9,3,0,3,0
HO,448,18,7,0,5,2
HO,448,7,3,0,3,0
HO,449,46,18,0,18,0
HO,450,12,3,0,3,0
HO,451,19,0,0,0,0
HO,451,27,4,0,4,0
HO,451,4,0,0,0,0
HO,452,16,0,0,0,0
HO,453,24,15,0,13,2
HO,453,12,5,0,5,0
HO,454,27,11,0,9,2
HO,455,44,19,0,15,4
HO,455,12,9,0,9,0
HO,455,10,3,0,3,0
HO,456,70,39,0,38,1
HO,457,15,4,0,4,0
HO,458,3,0,0,0,0
HO,459,27,14,0,14,0
HO,461,43,24,0,23,1
HO,461,17,8,0,8,0
HO,461,20,9,0,7,2
HO,461,16,5,0,5,0
HO,462,24,10,0,10,0
HO,463,23,8,0,8,0
HO,463,5,0,0,0,0
HO,468,31,11,0,11,0
HO,469,67,39,0,33,6
HO,469,11,2,0,2,0
HO,470,32,20,2,13,5
HO,470,42,23,2,20,1
HO,472,11,2,0,0,2
HO,473,36,15,0,13,2
HO,475,14,6,0,6,0
HO,478,53,28,0,27,1
HO,478,31,6,0,6,0
HO,478,22,11,0,10,1
HO,479,103,61,0,59,2
HO,479,30,4,0,0,4
HO,479,7,2,0,2,0
HO,482,17,5,0,5,0
HO,482,5,0,0,0,0
HO,483,72,36,0,36,0
HO,483,22,8,0,4,4
HO,483,22,4,0,2,2
HO,483,8,0,0,0,0
HO,484,20,8,0,8,0
HO,485,57,25,0,21,4
HO,486,15,6,0,4,2
HO,488,31,12,0,12,0
HO,489,82,51,0,45,6
HO,489,11,0,0,0,0
HO,489,23,14,0,12,2
HO,490,9,4,0,4,0
HO,491,44,23,0,23,0
HO,492,36,17,0,16,1
HO,492,16,6,0,2,4
HO,493,30,15,0,15,0
HO,493,14,5,0,2,3
HO,493,5,0,0,0,0
HO,494,43,24,0,24,0
HO,495,10,4,0,4,0
HO,496,24,13,0,11,2
HO,503,24,17,0,13,4
HO,506,22,9,0,6,3
HO,506,16,0,0,0,0
HO,508,19,7,0,7,0
HO,509,39,13,0,13,0
HO,509,29,14,0,14,0
HO,510,19,6,0,6,0
HO,511,25,7,0,6,1
HO,512,33,13,2,3,8
HO,512,3,0,0,0,0
HO,513,69,41,2,32,7
HO,513,20,8,0,8,0
HO,513,28,24,0,22,2
HO,513,14,2,0,2,0
HO,513,9,2,0,2,0
HO,516,47,27,0,22,5
HO,518,20,2,0,2,0
HO,518,57,33,2,24,7
HO,518,11,4,0,4,0
HO,518,8,2,0,2,0
HO,520,5,2,0,2,0
HO,521,4,0,0,0,0
HO,525,32,15,0,15,0
HO,525,6,2,0,2,0
HO,527,11,0,0,0,0
HO,529,50,13,0,13,0
HO,531,8,0,0,0,0
HO,531,11,0,0,0,0
HO,533,10,2,0,2,0
HO,536,42,13,2,5,6
HO,541,29,4,0,4,0
HO,541,11,5,0,5,0
HO,547,70,30,0,22,8
HO,547,48,15,0,12,3
HO,547,10,3,0,3,0
HO,549,42,20,0,14,6
HO,552,30,19,0,17,2
HO,552,22,7,0,6,1
HO,555,2,0,0,0,0
